PR_ID,project,url
1519,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1519
1518,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1518
1517,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1517
1516,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1516
1515,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1515
1514,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1514
1512,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1512
1511,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1511
1510,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1510
1509,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1509
1508,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1508
1507,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1507
1506,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1506
1504,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1504
1503,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1503
1502,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1502
1501,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1501
1500,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1500
1499,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1499
1498,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1498
1497,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1497
1496,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1496
1495,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1495
1494,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1494
1493,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1493
1492,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1492
1491,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1491
1490,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1490
1489,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1489
1488,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1488
1487,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1487
1486,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1486
1485,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1485
1484,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1484
1483,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1483
1482,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1482
1481,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1481
1480,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1480
1479,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1479
1477,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1477
1476,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1476
1475,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1475
1474,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1474
1473,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1473
1471,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1471
1470,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1470
1468,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1468
1467,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1467
1465,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1465
1464,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1464
1463,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1463
1461,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1461
1460,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1460
1459,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1459
1458,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1458
1457,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1457
1456,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1456
1455,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1455
1454,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1454
1453,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1453
1452,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1452
1451,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1451
1450,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1450
1449,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1449
1448,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1448
1447,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1447
1446,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1446
1445,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1445
1444,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1444
1443,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1443
1442,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1442
1440,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1440
1439,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1439
1438,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1438
1437,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1437
1434,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1434
1432,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1432
1431,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1431
1430,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1430
1429,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1429
1428,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1428
1427,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1427
1426,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1426
1425,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1425
1424,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1424
1423,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1423
1422,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1422
1421,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1421
1418,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1418
1417,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1417
1416,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1416
1415,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1415
1414,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1414
1409,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1409
1408,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1408
1407,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1407
1406,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1406
1405,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1405
1404,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1404
1403,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1403
1402,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1402
1401,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1401
1400,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1400
1399,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1399
1398,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1398
1397,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1397
1396,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1396
1395,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1395
1394,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1394
1392,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1392
1391,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1391
1390,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1390
1389,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1389
1388,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1388
1387,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1387
1384,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1384
1382,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1382
1381,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1381
1380,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1380
1379,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1379
1378,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1378
1377,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1377
1376,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1376
1375,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1375
1374,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1374
1373,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1373
1372,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1372
1370,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1370
1369,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1369
1368,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1368
1367,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1367
1366,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1366
1365,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1365
1363,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1363
1360,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1360
1359,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1359
1358,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1358
1356,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1356
1355,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1355
1354,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1354
1353,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1353
1352,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1352
1351,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1351
1350,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1350
1349,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1349
1347,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1347
1346,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1346
1345,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1345
1344,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1344
1343,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1343
1342,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1342
1341,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1341
1339,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1339
1338,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1338
1337,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1337
1336,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1336
1335,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1335
1334,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1334
1333,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1333
1332,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1332
1331,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1331
1330,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1330
1328,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1328
1327,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1327
1326,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1326
1325,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1325
1324,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1324
1323,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1323
1322,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1322
1321,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1321
1320,apache/lucene-solr,https://api.github.com/repos/apache/lucene-solr/pulls/1320
